teamName,firstName,lastName,primaryPosition,pitcherRole,power,contact,speed,fielding,arm,velocity,junk,accuracy,age,trait,subType,battingOrder,baseballPlayerLocalID,optionKey,optionValue,optionType
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,15,5,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,15,5,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,16,4,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,16,4,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,17,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,17,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,18,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,18,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,19,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,19,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,20,11,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,20,11,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,22,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,22,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,25,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,25,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,26,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,26,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,27,1,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,27,1,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,28,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,28,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,29,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,29,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,30,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,30,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,31,9,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,31,9,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,32,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,32,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,36,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,36,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,39,1,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,39,1,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,40,4,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,40,4,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,41,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,41,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,48,4,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,48,4,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,49,3,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,49,3,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,50,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,50,3,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,51,2,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,51,2,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,52,25,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,52,25,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,53,5.148639,6
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,53,5.148639,6
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,54,4,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,54,4,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,55,5,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,55,5,5
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,66,Lloyd,4
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,66,Lloyd,4
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,67,Cook,4
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,67,Cook,4
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,92,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,92,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,93,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,93,2,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,104,0,0
Sirloins,Lloyd,Cook,4,,80,52,83,72,33,,,,25,,,3,25,104,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,0,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,4,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,5,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,8,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,12,2,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,14,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,15,4,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,16,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,17,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,18,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,19,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,20,47,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,22,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,25,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,26,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,27,1,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,28,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,29,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,30,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,31,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,32,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,36,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,39,2,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,40,2,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,41,0,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,48,2,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,49,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,50,8,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,51,9,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,52,55,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,53,18.73079,6
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,54,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,57,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,58,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,59,0,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,60,0,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,61,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,62,0,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,63,0,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,64,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,65,1,5
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,66,Yolanda,4
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,67,Cooper,4
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,92,3,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,93,2,0
"Hot Corners",Yolanda,Cooper,1,1,7,34,19,50,,74,49,92,27,,,9,206,104,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,0,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,4,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,5,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,8,6,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,12,4,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,14,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,15,5,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,16,6,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,17,3,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,18,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,19,7,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,20,34,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,22,3,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,25,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,26,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,27,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,28,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,29,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,30,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,31,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,32,2,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,36,1,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,39,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,40,7,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,41,4,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,48,4,5
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,49,3,5
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,50,14,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,51,14,5
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,52,43,5
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,53,49.20392,6
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,54,2,5
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,66,Clutch,4
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,67,Cormen,4
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,92,3,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,93,0,0
Jacks,Clutch,Cormen,2,,44,89,49,10,66,,,,31,,,,295,104,2,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,0,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,4,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,5,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,8,4,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,12,9,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,14,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,15,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,16,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,17,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,18,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,19,3,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,20,18,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,22,2,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,25,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,26,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,27,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,28,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,29,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,30,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,31,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,32,2,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,36,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,39,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,40,1,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,41,4,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,48,4,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,49,3,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,50,7,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,51,15,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,52,89,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,53,48.12517,6
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,54,7,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,55,11,5
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,66,Javier,4
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,67,Cortez,4
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,92,0,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,93,2,0
Sirloins,Javier,Cortez,7,,65,32,46,44,64,,,,26,,,,35,104,2,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,0,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,0,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,4,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,4,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,5,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,5,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,8,3,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,8,3,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,12,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,12,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,14,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,14,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,15,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,15,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,16,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,16,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,17,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,17,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,18,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,18,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,19,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,19,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,20,30,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,20,30,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,22,3,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,22,3,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,25,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,25,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,26,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,26,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,27,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,27,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,28,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,28,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,29,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,29,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,30,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,30,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,31,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,31,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,32,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,32,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,36,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,36,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,39,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,39,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,40,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,40,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,41,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,41,5,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,48,4,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,48,4,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,49,3,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,49,3,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,50,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,50,1,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,51,6,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,51,6,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,52,11,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,52,11,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,53,55.83615,6
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,53,55.83615,6
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,54,7,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,54,7,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,55,12,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,55,12,5
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,66,Jack,4
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,66,Jack,4
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,67,Cracker,4
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,67,Cracker,4
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,92,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,92,4,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,93,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,93,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,104,0,0
Jacks,Jack,Cracker,7,,81,94,33,50,66,,,,27,,,1,343,104,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,0,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,0,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,4,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,4,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,5,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,5,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,8,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,8,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,12,5,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,12,5,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,14,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,14,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,15,14,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,15,14,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,16,5,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,16,5,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,17,3,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,17,3,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,18,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,18,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,19,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,19,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,20,13,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,20,13,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,22,2,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,22,2,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,25,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,25,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,26,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,26,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,27,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,27,1,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,28,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,28,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,29,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,29,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,30,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,30,0,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,31,9,0
Moose,Nacho,Crisp,6,,70,53,61,69,69,,,,25,4,6,6,230,31,9,0
